teff,logg,feh,ao,dao0,dao1,dao2
7000,2.0,0.2,9.0,0.69,0.65,0.56
7000,2.0,0.2,9.5,0.81,0.78,0.73
7000,2.0,0.2,10.0,0.84,0.85,0.86
7000,3.0,0.2,7.0,0.06,0.05,0.04
7000,3.0,0.2,7.5,0.14,0.12,0.09
7000,3.0,0.2,8.0,0.26,0.22,0.17
7000,3.0,0.2,8.5,0.40,0.35,0.30
7000,3.0,0.2,9.0,0.54,0.50,0.43
7000,3.0,0.2,9.5,0.62,0.60,0.56
7000,3.0,0.2,10.0,0.62,0.63,0.66
7000,4.0,0.2,7.0,0.02,0.02,0.01
7000,4.0,0.2,7.5,0.08,0.06,0.05
7000,4.0,0.2,8.0,0.16,0.12,0.09
7000,4.0,0.2,8.5,0.24,0.22,0.17
7000,4.0,0.2,9.0,0.35,0.32,0.28
7000,4.0,0.2,9.5,0.42,0.40,0.38
7000,4.0,0.2,10.0,0.43,0.44,0.45
7000,5.0,0.2,7.0,0.00,0.00,0.00
7000,5.0,0.2,7.5,0.02,0.02,0.01
7000,5.0,0.2,8.0,0.06,0.04,0.04
7000,5.0,0.2,8.5,0.11,0.09,0.08
7000,5.0,0.2,9.0,0.17,0.16,0.14
7000,5.0,0.2,9.5,0.22,0.20,0.19
7000,5.0,0.2,10.0,0.27,0.27,0.28
7000,2.0,0.4,7.0,0.09,0.08,0.06
7000,2.0,0.4,7.5,0.19,0.17,0.12
7000,2.0,0.4,8.0,0.32,0.28,0.22
7000,2.0,0.4,8.5,0.47,0.42,0.36
7000,2.0,0.4,9.0,0.62,0.59,0.51
7000,2.0,0.4,9.5,0.73,0.71,0.66
7000,2.0,0.4,10.0,0.75,0.78,0.79
7000,3.0,0.4,7.0,0.05,0.04,0.04
7000,3.0,0.4,7.5,0.12,0.10,0.09
7000,3.0,0.4,8.0,0.22,0.19,0.14
7000,3.0,0.4,8.5,0.35,0.31,0.26
7000,3.0,0.4,9.0,0.48,0.44,0.38
7000,3.0,0.4,9.5,0.56,0.55,0.50
7000,3.0,0.4,10.0,0.56,0.56,0.59
7000,4.0,0.4,7.0,0.02,0.01,0.01
7000,4.0,0.4,7.5,0.06,0.05,0.04
7000,4.0,0.4,8.0,0.12,0.10,0.08
7000,4.0,0.4,8.5,0.20,0.19,0.14
7000,4.0,0.4,9.0,0.30,0.27,0.23
7000,4.0,0.4,9.5,0.36,0.35,0.32
7000,4.0,0.4,10.0,0.39,0.39,0.41
7000,5.0,0.4,7.0,0.00,0.00,0.00
7000,5.0,0.4,7.5,0.01,0.01,0.00
7000,5.0,0.4,8.0,0.04,0.04,0.02
7000,5.0,0.4,8.5,0.09,0.06,0.05
7000,5.0,0.4,9.0,0.14,0.12,0.09
7000,5.0,0.4,9.5,0.17,0.17,0.16
7000,5.0,0.4,10.0,0.22,0.22,0.22
7200,2.0,-1.4,7.0,0.29,0.24,0.20
7200,2.0,-1.4,7.5,0.53,0.48,0.41
7200,2.0,-1.4,8.0,0.76,0.69,0.60
7200,2.0,-1.4,8.5,1.00,0.93,0.81
7200,2.0,-1.4,9.0,1.21,1.14,1.07
7200,2.0,-1.4,9.5,1.36,1.32,1.25
7200,2.0,-1.4,10.0,1.35,1.38,1.40
7200,3.0,-1.4,7.0,0.19,0.17,0.14
7200,3.0,-1.4,7.5,0.39,0.35,0.29
7200,3.0,-1.4,8.0,0.57,0.51,0.44
7200,3.0,-1.4,8.5,0.79,0.73,0.63
7200,3.0,-1.4,9.0,0.99,0.93,0.84
7200,3.0,-1.4,9.5,1.07,1.06,1.02
7200,3.0,-1.4,10.0,0.99,1.02,1.10
7200,4.0,-1.4,7.0,0.14,0.12,0.09
7200,4.0,-1.4,7.5,0.27,0.23,0.19
7200,4.0,-1.4,8.0,0.41,0.37,0.31
7200,4.0,-1.4,8.5,0.57,0.53,0.45
7200,4.0,-1.4,9.0,0.69,0.67,0.62
7200,4.0,-1.4,9.5,0.73,0.73,0.72
7200,4.0,-1.4,10.0,0.63,0.69,0.75
7200,5.0,-1.4,7.0,0.09,0.08,0.06
7200,5.0,-1.4,7.5,0.17,0.16,0.14
7200,5.0,-1.4,8.0,0.27,0.23,0.20
7200,5.0,-1.4,8.5,0.36,0.33,0.29
7200,5.0,-1.4,9.0,0.44,0.42,0.39
7200,5.0,-1.4,9.5,0.45,0.45,0.46
7200,5.0,-1.4,10.0,0.43,0.45,0.49
7200,2.0,-1.2,7.0,0.26,0.22,0.19
7200,2.0,-1.2,7.5,0.49,0.44,0.37
7200,2.0,-1.2,8.0,0.72,0.65,0.55
7200,2.0,-1.2,8.5,0.94,0.88,0.78
7200,2.0,-1.2,9.0,1.15,1.11,1.01
7200,2.0,-1.2,9.5,1.29,1.25,1.20
7200,2.0,-1.2,10.0,1.29,1.33,1.36
7200,3.0,-1.2,7.0,0.19,0.16,0.14
7200,3.0,-1.2,7.5,0.37,0.33,0.27
7200,3.0,-1.2,8.0,0.55,0.49,0.41
7200,3.0,-1.2,8.5,0.75,0.69,0.61
7200,3.0,-1.2,9.0,0.96,0.88,0.81
7200,3.0,-1.2,9.5,1.04,1.03,1.00
7200,3.0,-1.2,10.0,0.97,1.01,1.08
7200,4.0,-1.2,7.0,0.11,0.10,0.09
7200,4.0,-1.2,7.5,0.24,0.20,0.17
7200,4.0,-1.2,8.0,0.38,0.34,0.29
7200,4.0,-1.2,8.5,0.54,0.49,0.42
7200,4.0,-1.2,9.0,0.67,0.63,0.59
7200,4.0,-1.2,9.5,0.69,0.69,0.69
7200,4.0,-1.2,10.0,0.62,0.67,0.75
7200,5.0,-1.2,7.0,0.06,0.05,0.04
7200,5.0,-1.2,7.5,0.14,0.12,0.11
7200,5.0,-1.2,8.0,0.22,0.20,0.17
7200,5.0,-1.2,8.5,0.32,0.30,0.26
7200,5.0,-1.2,9.0,0.40,0.38,0.35
7200,5.0,-1.2,9.5,0.42,0.42,0.43
7200,5.0,-1.2,10.0,0.42,0.43,0.47
7200,2.0,-1.0,7.0,0.22,0.19,0.17
7200,2.0,-1.0,7.5,0.45,0.40,0.33
7200,2.0,-1.0,8.0,0.67,0.60,0.50
7200,2.0,-1.0,8.5,0.88,0.81,0.73
7200,2.0,-1.0,9.0,1.10,1.04,0.94
7200,2.0,-1.0,9.5,1.23,1.20,1.13
7200,2.0,-1.0,10.0,1.24,1.26,1.28
7200,3.0,-1.0,7.0,0.17,0.14,0.11
7200,3.0,-1.0,7.5,0.34,0.30,0.23
7200,3.0,-1.0,8.0,0.50,0.45,0.38
7200,3.0,-1.0,8.5,0.72,0.66,0.56
7200,3.0,-1.0,9.0,0.90,0.85,0.76
7200,3.0,-1.0,9.5,1.01,1.00,0.96
7200,3.0,-1.0,10.0,0.94,0.99,1.03
7200,4.0,-1.0,7.0,0.10,0.09,0.08
7200,4.0,-1.0,7.5,0.22,0.19,0.16
7200,4.0,-1.0,8.0,0.36,0.32,0.26
7200,4.0,-1.0,8.5,0.51,0.46,0.39
7200,4.0,-1.0,9.0,0.63,0.61,0.56
7200,4.0,-1.0,9.5,0.69,0.68,0.67
7200,4.0,-1.0,10.0,0.62,0.66,0.73
7200,5.0,-1.0,7.0,0.05,0.04,0.04
7200,5.0,-1.0,7.5,0.12,0.10,0.09
7200,5.0,-1.0,8.0,0.20,0.17,0.14
7200,5.0,-1.0,8.5,0.30,0.27,0.22
7200,5.0,-1.0,9.0,0.38,0.36,0.32
7200,5.0,-1.0,9.5,0.41,0.40,0.40
7200,5.0,-1.0,10.0,0.41,0.42,0.45
7200,2.0,-0.8,7.0,0.19,0.17,0.14
7200,2.0,-0.8,7.5,0.40,0.36,0.29
7200,2.0,-0.8,8.0,0.61,0.54,0.45
7200,2.0,-0.8,8.5,0.81,0.75,0.67
7200,2.0,-0.8,9.0,1.03,0.98,0.88
7200,2.0,-0.8,9.5,1.15,1.12,1.08
7200,2.0,-0.8,10.0,1.16,1.19,1.21
7200,3.0,-0.8,7.0,0.14,0.12,0.09
7200,3.0,-0.8,7.5,0.30,0.26,0.20
7200,3.0,-0.8,8.0,0.46,0.41,0.35
7200,3.0,-0.8,8.5,0.67,0.61,0.51
7200,3.0,-0.8,9.0,0.84,0.79,0.72
7200,3.0,-0.8,9.5,0.96,0.94,0.88
7200,3.0,-0.8,10.0,0.91,0.94,0.99
7200,4.0,-0.8,7.0,0.09,0.08,0.05
7200,4.0,-0.8,7.5,0.19,0.17,0.14
7200,4.0,-0.8,8.0,0.33,0.29,0.23
7200,4.0,-0.8,8.5,0.48,0.43,0.36
7200,4.0,-0.8,9.0,0.61,0.57,0.51
7200,4.0,-0.8,9.5,0.65,0.65,0.63
7200,4.0,-0.8,10.0,0.60,0.63,0.69
7200,5.0,-0.8,7.0,0.04,0.04,0.02
7200,5.0,-0.8,7.5,0.10,0.09,0.08
7200,5.0,-0.8,8.0,0.19,0.16,0.12
7200,5.0,-0.8,8.5,0.27,0.24,0.20
7200,5.0,-0.8,9.0,0.35,0.33,0.30
7200,5.0,-0.8,9.5,0.39,0.38,0.38
7200,5.0,-0.8,10.0,0.40,0.41,0.44
7200,2.0,-0.6,7.0,0.17,0.14,0.11
7200,2.0,-0.6,7.5,0.36,0.32,0.26
7200,2.0,-0.6,8.0,0.55,0.48,0.41
7200,2.0,-0.6,8.5,0.75,0.69,0.61
7200,2.0,-0.6,9.0,0.97,0.90,0.81
7200,2.0,-0.6,9.5,1.10,1.07,1.01
7200,2.0,-0.6,10.0,1.10,1.12,1.13
7200,3.0,-0.6,7.0,0.12,0.10,0.09
7200,3.0,-0.6,7.5,0.27,0.22,0.17
7200,3.0,-0.6,8.0,0.42,0.37,0.31
7200,3.0,-0.6,8.5,0.61,0.56,0.47
7200,3.0,-0.6,9.0,0.78,0.73,0.66
7200,3.0,-0.6,9.5,0.88,0.87,0.81
7200,3.0,-0.6,10.0,0.86,0.88,0.93
7200,4.0,-0.6,7.0,0.08,0.06,0.04
7200,4.0,-0.6,7.5,0.17,0.14,0.11
7200,4.0,-0.6,8.0,0.29,0.26,0.20
7200,4.0,-0.6,8.5,0.43,0.39,0.33
7200,4.0,-0.6,9.0,0.56,0.54,0.48
7200,4.0,-0.6,9.5,0.61,0.61,0.59
7200,4.0,-0.6,10.0,0.56,0.60,0.65
7200,5.0,-0.6,7.0,0.04,0.02,0.02
7200,5.0,-0.6,7.5,0.09,0.08,0.06
7200,5.0,-0.6,8.0,0.16,0.14,0.10
7200,5.0,-0.6,8.5,0.24,0.22,0.19
7200,5.0,-0.6,9.0,0.33,0.31,0.27
7200,5.0,-0.6,9.5,0.37,0.36,0.36
7200,5.0,-0.6,10.0,0.38,0.39,0.42
7200,2.0,-0.4,7.0,0.14,0.12,0.10
7200,2.0,-0.4,7.5,0.32,0.28,0.22
7200,2.0,-0.4,8.0,0.49,0.44,0.37
7200,2.0,-0.4,8.5,0.69,0.63,0.55
7200,2.0,-0.4,9.0,0.88,0.82,0.75
7200,2.0,-0.4,9.5,1.03,1.00,0.94
7200,2.0,-0.4,10.0,1.02,1.04,1.07
7200,3.0,-0.4,7.0,0.10,0.09,0.06
7200,3.0,-0.4,7.5,0.22,0.19,0.16
7200,3.0,-0.4,8.0,0.38,0.33,0.27
7200,3.0,-0.4,8.5,0.56,0.50,0.42
7200,3.0,-0.4,9.0,0.72,0.67,0.60
7200,3.0,-0.4,9.5,0.81,0.79,0.75
7200,3.0,-0.4,10.0,0.80,0.82,0.86
7200,4.0,-0.4,7.0,0.05,0.04,0.04
7200,4.0,-0.4,7.5,0.14,0.12,0.09
7200,4.0,-0.4,8.0,0.26,0.22,0.17
7200,4.0,-0.4,8.5,0.39,0.35,0.29
7200,4.0,-0.4,9.0,0.51,0.49,0.43
7200,4.0,-0.4,9.5,0.56,0.56,0.55
7200,4.0,-0.4,10.0,0.54,0.56,0.61
7200,5.0,-0.4,7.0,0.02,0.02,0.01
7200,5.0,-0.4,7.5,0.08,0.06,0.05
7200,5.0,-0.4,8.0,0.14,0.11,0.09
7200,5.0,-0.4,8.5,0.22,0.19,0.16
7200,5.0,-0.4,9.0,0.30,0.27,0.23
7200,5.0,-0.4,9.5,0.34,0.33,0.32
7200,5.0,-0.4,10.0,0.36,0.37,0.39
7200,2.0,-0.2,7.0,0.14,0.11,0.09
7200,2.0,-0.2,7.5,0.29,0.24,0.19
7200,2.0,-0.2,8.0,0.44,0.39,0.33
7200,2.0,-0.2,8.5,0.63,0.57,0.49
7200,2.0,-0.2,9.0,0.81,0.76,0.69
7200,2.0,-0.2,9.5,0.97,0.93,0.87
7200,2.0,-0.2,10.0,0.97,0.99,1.00
7200,3.0,-0.2,7.0,0.09,0.08,0.05
7200,3.0,-0.2,7.5,0.19,0.17,0.12
7200,3.0,-0.2,8.0,0.34,0.29,0.23
7200,3.0,-0.2,8.5,0.50,0.45,0.38
7200,3.0,-0.2,9.0,0.66,0.61,0.55
7200,3.0,-0.2,9.5,0.75,0.73,0.69
7200,3.0,-0.2,10.0,0.74,0.75,0.80
7200,4.0,-0.2,7.0,0.04,0.04,0.02
7200,4.0,-0.2,7.5,0.11,0.09,0.08
7200,4.0,-0.2,8.0,0.22,0.19,0.14
7200,4.0,-0.2,8.5,0.34,0.30,0.24
7200,4.0,-0.2,9.0,0.47,0.43,0.38
7200,4.0,-0.2,9.5,0.51,0.50,0.50
7200,4.0,-0.2,10.0,0.50,0.51,0.55
7200,5.0,-0.2,7.0,0.01,0.01,0.00
7200,5.0,-0.2,7.5,0.05,0.04,0.04
7200,5.0,-0.2,8.0,0.11,0.09,0.06
7200,5.0,-0.2,8.5,0.19,0.17,0.12
7200,5.0,-0.2,9.0,0.26,0.23,0.20
7200,5.0,-0.2,9.5,0.30,0.30,0.29
7200,5.0,-0.2,10.0,0.34,0.34,0.36
7200,2.0,0.0,7.0,0.11,0.09,0.08
7200,2.0,0.0,7.5,0.24,0.22,0.17
7200,2.0,0.0,8.0,0.40,0.36,0.29
7200,2.0,0.0,8.5,0.57,0.53,0.44
7200,2.0,0.0,9.0,0.75,0.71,0.62
7200,2.0,0.0,9.5,0.88,0.85,0.80
7200,2.0,0.0,10.0,0.91,0.92,0.93
7200,3.0,0.0,7.0,0.08,0.06,0.04
7200,3.0,0.0,7.5,0.17,0.14,0.10
7200,3.0,0.0,8.0,0.30,0.26,0.20
7200,3.0,0.0,8.5,0.45,0.40,0.33
7200,3.0,0.0,9.0,0.60,0.56,0.49
7200,3.0,0.0,9.5,0.68,0.66,0.62
7200,3.0,0.0,10.0,0.68,0.69,0.73
7200,4.0,0.0,7.0,0.04,0.04,0.02
7200,4.0,0.0,7.5,0.09,0.09,0.06
7200,4.0,0.0,8.0,0.19,0.16,0.11
7200,4.0,0.0,8.5,0.30,0.27,0.22
7200,4.0,0.0,9.0,0.41,0.38,0.33
7200,4.0,0.0,9.5,0.48,0.46,0.44
7200,4.0,0.0,10.0,0.46,0.48,0.50
7200,5.0,0.0,7.0,0.01,0.00,0.00
7200,5.0,0.0,7.5,0.04,0.04,0.02
7200,5.0,0.0,8.0,0.09,0.08,0.05
7200,5.0,0.0,8.5,0.16,0.14,0.10
7200,5.0,0.0,9.0,0.22,0.20,0.17
7200,5.0,0.0,9.5,0.27,0.26,0.24
7200,5.0,0.0,10.0,0.31,0.31,0.33
7200,2.0,0.2,7.0,0.10,0.09,0.06
7200,2.0,0.2,7.5,0.22,0.19,0.14
7200,2.0,0.2,8.0,0.36,0.32,0.26
7200,2.0,0.2,8.5,0.51,0.47,0.40
7200,2.0,0.2,9.0,0.69,0.65,0.56
7200,2.0,0.2,9.5,0.81,0.78,0.73
7200,2.0,0.2,10.0,0.84,0.85,0.86
7200,3.0,0.2,7.0,0.06,0.05,0.04
7200,3.0,0.2,7.5,0.14,0.12,0.09
7200,3.0,0.2,8.0,0.26,0.22,0.17
7200,3.0,0.2,8.5,0.39,0.35,0.29
7200,3.0,0.2,9.0,0.54,0.50,0.43
7200,3.0,0.2,9.5,0.62,0.60,0.56
7200,3.0,0.2,10.0,0.62,0.63,0.66
7200,4.0,0.2,7.0,0.02,0.02,0.01
7200,4.0,0.2,7.5,0.08,0.06,0.04
7200,4.0,0.2,8.0,0.16,0.12,0.09
7200,4.0,0.2,8.5,0.26,0.22,0.17
7200,4.0,0.2,9.0,0.35,0.32,0.28
7200,4.0,0.2,9.5,0.42,0.40,0.38
7200,4.0,0.2,10.0,0.43,0.44,0.46
7200,5.0,0.2,7.0,0.00,0.00,0.00
7200,5.0,0.2,7.5,0.02,0.02,0.01
7200,5.0,0.2,8.0,0.06,0.05,0.04
7200,5.0,0.2,8.5,0.11,0.10,0.08
7200,5.0,0.2,9.0,0.17,0.17,0.14
7200,5.0,0.2,9.5,0.22,0.22,0.20
7200,5.0,0.2,10.0,0.27,0.28,0.28
7200,2.0,0.4,7.0,0.09,0.08,0.05
7200,2.0,0.4,7.5,0.19,0.17,0.12
7200,2.0,0.4,8.0,0.32,0.28,0.22
7200,2.0,0.4,8.5,0.47,0.42,0.36
7200,2.0,0.4,9.0,0.62,0.59,0.51
7200,2.0,0.4,9.5,0.74,0.71,0.67
7200,2.0,0.4,10.0,0.76,0.78,0.79
7200,3.0,0.4,7.0,0.05,0.04,0.04
7200,3.0,0.4,7.5,0.12,0.10,0.08
7200,3.0,0.4,8.0,0.22,0.19,0.14
7200,3.0,0.4,8.5,0.35,0.31,0.26
7200,3.0,0.4,9.0,0.48,0.44,0.38
7200,3.0,0.4,9.5,0.56,0.55,0.50
7200,3.0,0.4,10.0,0.56,0.56,0.59
7200,4.0,0.4,7.0,0.02,0.01,0.00
7200,4.0,0.4,7.5,0.06,0.05,0.04
7200,4.0,0.4,8.0,0.12,0.10,0.08
7200,4.0,0.4,8.5,0.22,0.19,0.14
7200,4.0,0.4,9.0,0.30,0.28,0.23
7200,4.0,0.4,9.5,0.36,0.35,0.33
7200,4.0,0.4,10.0,0.39,0.39,0.41
7200,5.0,0.4,7.0,0.00,0.00,0.00
7200,5.0,0.4,7.5,0.01,0.01,0.00
7200,5.0,0.4,8.0,0.04,0.04,0.02
7200,5.0,0.4,8.5,0.09,0.08,0.05
7200,5.0,0.4,9.0,0.14,0.12,0.10
7200,5.0,0.4,9.5,0.19,0.17,0.17
7200,5.0,0.4,10.0,0.23,0.23,0.23
7400,2.0,-1.4,7.0,0.29,0.24,0.20
7400,2.0,-1.4,7.5,0.54,0.48,0.41
7400,2.0,-1.4,8.0,0.78,0.71,0.61
7400,2.0,-1.4,8.5,1.01,0.94,0.84
7400,2.0,-1.4,9.0,1.23,1.16,1.08
7400,2.0,-1.4,9.5,1.38,1.35,1.27
7400,2.0,-1.4,10.0,1.38,1.40,1.44
7400,3.0,-1.4,7.0,0.20,0.17,0.14
7400,3.0,-1.4,7.5,0.40,0.36,0.30
7400,3.0,-1.4,8.0,0.60,0.54,0.45
7400,3.0,-1.4,8.5,0.81,0.75,0.66
7400,3.0,-1.4,9.0,1.01,0.96,0.86
7400,3.0,-1.4,9.5,1.10,1.08,1.04
7400,3.0,-1.4,10.0,1.00,1.06,1.12
7400,4.0,-1.4,7.0,0.14,0.11,0.09
7400,4.0,-1.4,7.5,0.28,0.23,0.19
7400,4.0,-1.4,8.0,0.42,0.38,0.32
7400,4.0,-1.4,8.5,0.59,0.54,0.46
7400,4.0,-1.4,9.0,0.72,0.68,0.62
7400,4.0,-1.4,9.5,0.74,0.75,0.74
7400,4.0,-1.4,10.0,0.66,0.69,0.79
7400,5.0,-1.4,7.0,0.09,0.08,0.06
7400,5.0,-1.4,7.5,0.17,0.14,0.12
7400,5.0,-1.4,8.0,0.27,0.23,0.19
7400,5.0,-1.4,8.5,0.36,0.33,0.29
7400,5.0,-1.4,9.0,0.45,0.43,0.39
7400,5.0,-1.4,9.5,0.45,0.46,0.47
7400,5.0,-1.4,10.0,0.44,0.45,0.49
7400,2.0,-1.2,7.0,0.26,0.22,0.19
7400,2.0,-1.2,7.5,0.50,0.44,0.37
7400,2.0,-1.2,8.0,0.73,0.66,0.56
7400,2.0,-1.2,8.5,0.96,0.88,0.79
7400,2.0,-1.2,9.0,1.16,1.12,1.02
7400,2.0,-1.2,9.5,1.32,1.27,1.22
7400,2.0,-1.2,10.0,1.33,1.36,1.38
7400,3.0,-1.2,7.0,0.19,0.16,0.14
7400,3.0,-1.2,7.5,0.37,0.33,0.27
7400,3.0,-1.2,8.0,0.56,0.50,0.42
7400,3.0,-1.2,8.5,0.76,0.71,0.62
7400,3.0,-1.2,9.0,0.97,0.91,0.81
7400,3.0,-1.2,9.5,1.07,1.04,1.01
7400,3.0,-1.2,10.0,0.99,1.02,1.09
7400,4.0,-1.2,7.0,0.11,0.10,0.09
7400,4.0,-1.2,7.5,0.24,0.22,0.17
7400,4.0,-1.2,8.0,0.39,0.35,0.29
7400,4.0,-1.2,8.5,0.56,0.50,0.43
7400,4.0,-1.2,9.0,0.68,0.65,0.60
7400,4.0,-1.2,9.5,0.72,0.72,0.71
7400,4.0,-1.2,10.0,0.63,0.68,0.75
7400,5.0,-1.2,7.0,0.06,0.05,0.04
7400,5.0,-1.2,7.5,0.14,0.12,0.10
7400,5.0,-1.2,8.0,0.23,0.20,0.17
7400,5.0,-1.2,8.5,0.34,0.31,0.27
7400,5.0,-1.2,9.0,0.42,0.40,0.36
7400,5.0,-1.2,9.5,0.43,0.44,0.44
7400,5.0,-1.2,10.0,0.43,0.44,0.48
7400,2.0,-1.0,7.0,0.22,0.19,0.17
7400,2.0,-1.0,7.5,0.45,0.40,0.34
7400,2.0,-1.0,8.0,0.67,0.61,0.50
7400,2.0,-1.0,8.5,0.88,0.82,0.73
7400,2.0,-1.0,9.0,1.11,1.06,0.96
7400,2.0,-1.0,9.5,1.25,1.21,1.15
7400,2.0,-1.0,10.0,1.25,1.28,1.31
7400,3.0,-1.0,7.0,0.16,0.14,0.11
7400,3.0,-1.0,7.5,0.34,0.30,0.23
7400,3.0,-1.0,8.0,0.51,0.46,0.39
7400,3.0,-1.0,8.5,0.72,0.67,0.57
7400,3.0,-1.0,9.0,0.91,0.86,0.76
7400,3.0,-1.0,9.5,1.02,1.00,0.97
7400,3.0,-1.0,10.0,0.96,1.00,1.04
7400,4.0,-1.0,7.0,0.10,0.09,0.06
7400,4.0,-1.0,7.5,0.22,0.19,0.14
7400,4.0,-1.0,8.0,0.36,0.32,0.26
7400,4.0,-1.0,8.5,0.51,0.47,0.40
7400,4.0,-1.0,9.0,0.65,0.62,0.56
7400,4.0,-1.0,9.5,0.69,0.69,0.68
7400,4.0,-1.0,10.0,0.62,0.66,0.73
7400,5.0,-1.0,7.0,0.05,0.04,0.04
7400,5.0,-1.0,7.5,0.12,0.10,0.09
7400,5.0,-1.0,8.0,0.20,0.17,0.14
7400,5.0,-1.0,8.5,0.30,0.28,0.23
7400,5.0,-1.0,9.0,0.38,0.36,0.33
7400,5.0,-1.0,9.5,0.41,0.41,0.41
7400,5.0,-1.0,10.0,0.41,0.42,0.46
7400,2.0,-0.8,7.0,0.19,0.17,0.14
7400,2.0,-0.8,7.5,0.41,0.36,0.29
7400,2.0,-0.8,8.0,0.61,0.55,0.45
7400,2.0,-0.8,8.5,0.82,0.76,0.67
7400,2.0,-0.8,9.0,1.04,0.99,0.88
7400,2.0,-0.8,9.5,1.18,1.13,1.09
7400,2.0,-0.8,10.0,1.19,1.21,1.23
7400,3.0,-0.8,7.0,0.14,0.11,0.09
7400,3.0,-0.8,7.5,0.30,0.26,0.20
7400,3.0,-0.8,8.0,0.47,0.42,0.35
7400,3.0,-0.8,8.5,0.67,0.62,0.51
7400,3.0,-0.8,9.0,0.85,0.80,0.72
7400,3.0,-0.8,9.5,0.97,0.94,0.90
7400,3.0,-0.8,10.0,0.91,0.94,0.99
7400,4.0,-0.8,7.0,0.09,0.08,0.05
7400,4.0,-0.8,7.5,0.19,0.17,0.12
7400,4.0,-0.8,8.0,0.33,0.29,0.22
7400,4.0,-0.8,8.5,0.48,0.43,0.36
7400,4.0,-0.8,9.0,0.61,0.57,0.51
7400,4.0,-0.8,9.5,0.65,0.65,0.63
7400,4.0,-0.8,10.0,0.60,0.62,0.69
7400,5.0,-0.8,7.0,0.04,0.04,0.02
7400,5.0,-0.8,7.5,0.10,0.09,0.08
7400,5.0,-0.8,8.0,0.19,0.16,0.12
7400,5.0,-0.8,8.5,0.28,0.24,0.20
7400,5.0,-0.8,9.0,0.36,0.33,0.30
7400,5.0,-0.8,9.5,0.39,0.39,0.38
7400,5.0,-0.8,10.0,0.40,0.41,0.44
7400,2.0,-0.6,7.0,0.17,0.14,0.11
7400,2.0,-0.6,7.5,0.36,0.32,0.26
7400,2.0,-0.6,8.0,0.55,0.48,0.41
7400,2.0,-0.6,8.5,0.75,0.69,0.61
7400,2.0,-0.6,9.0,0.97,0.91,0.81
7400,2.0,-0.6,9.5,1.10,1.08,1.01
7400,2.0,-0.6,10.0,1.11,1.12,1.14
7400,3.0,-0.6,7.0,0.11,0.10,0.08
7400,3.0,-0.6,7.5,0.27,0.22,0.17
7400,3.0,-0.6,8.0,0.42,0.38,0.31
7400,3.0,-0.6,8.5,0.62,0.56,0.47
7400,3.0,-0.6,9.0,0.78,0.73,0.66
7400,3.0,-0.6,9.5,0.90,0.87,0.81
7400,3.0,-0.6,10.0,0.86,0.88,0.93
7400,4.0,-0.6,7.0,0.08,0.05,0.04
7400,4.0,-0.6,7.5,0.17,0.14,0.10
7400,4.0,-0.6,8.0,0.29,0.26,0.19
7400,4.0,-0.6,8.5,0.43,0.39,0.33
7400,4.0,-0.6,9.0,0.56,0.54,0.48
7400,4.0,-0.6,9.5,0.61,0.61,0.59
7400,4.0,-0.6,10.0,0.56,0.60,0.65
7400,5.0,-0.6,7.0,0.04,0.02,0.01
7400,5.0,-0.6,7.5,0.09,0.08,0.05
7400,5.0,-0.6,8.0,0.16,0.14,0.10
7400,5.0,-0.6,8.5,0.24,0.22,0.19
7400,5.0,-0.6,9.0,0.33,0.31,0.28
7400,5.0,-0.6,9.5,0.36,0.36,0.36
7400,5.0,-0.6,10.0,0.38,0.39,0.42
7400,2.0,-0.4,7.0,0.14,0.12,0.09
7400,2.0,-0.4,7.5,0.32,0.28,0.22
7400,2.0,-0.4,8.0,0.49,0.44,0.36
7400,2.0,-0.4,8.5,0.69,0.63,0.55
7400,2.0,-0.4,9.0,0.88,0.82,0.75
7400,2.0,-0.4,9.5,1.03,1.00,0.94
7400,2.0,-0.4,10.0,1.03,1.06,1.07
7400,3.0,-0.4,7.0,0.10,0.09,0.06
7400,3.0,-0.4,7.5,0.22,0.19,0.14
7400,3.0,-0.4,8.0,0.38,0.33,0.27
7400,3.0,-0.4,8.5,0.56,0.50,0.42
7400,3.0,-0.4,9.0,0.72,0.67,0.61
7400,3.0,-0.4,9.5,0.81,0.80,0.75
7400,3.0,-0.4,10.0,0.80,0.82,0.87
7400,4.0,-0.4,7.0,0.05,0.04,0.04
7400,4.0,-0.4,7.5,0.14,0.11,0.09
7400,4.0,-0.4,8.0,0.26,0.22,0.17
7400,4.0,-0.4,8.5,0.39,0.35,0.29
7400,4.0,-0.4,9.0,0.51,0.49,0.43
7400,4.0,-0.4,9.5,0.56,0.56,0.55
7400,4.0,-0.4,10.0,0.53,0.56,0.60
7400,5.0,-0.4,7.0,0.02,0.01,0.01
7400,5.0,-0.4,7.5,0.06,0.05,0.04
7400,5.0,-0.4,8.0,0.14,0.11,0.09
7400,5.0,-0.4,8.5,0.22,0.19,0.16
7400,5.0,-0.4,9.0,0.29,0.27,0.23
7400,5.0,-0.4,9.5,0.34,0.33,0.32
7400,5.0,-0.4,10.0,0.36,0.37,0.39
7400,2.0,-0.2,7.0,0.12,0.11,0.09
7400,2.0,-0.2,7.5,0.28,0.23,0.19
7400,2.0,-0.2,8.0,0.44,0.39,0.32
7400,2.0,-0.2,8.5,0.63,0.57,0.49
